Dia,Cliente,Contenedor,Estado,Envase,alerta_enviada,BL,hora,Hora
2025-11-11 00:00:00,Glamtex S.A.,HLBU-256087-9,15:38 Realizado,Contenedor,1,HDE25-0900048,15:38,8:30 
2025-11-11 00:00:00,Chemotecnica Sa,HLBU-919810-2,10:53 Realizado,Contenedor,1,NSHEC250841564,10:53,8:00 
2025-11-11 00:00:00,Aceptyourdestiny Sa,EGSU-984530-3,14:42 Realizado,Rollos,1,HDE25-0800119,14:42,8:30 
2025-11-11 00:00:00,Aceptyourdestiny Sa,EISU-183943-7,14:43 Realizado,Rollos,1,HDE25-0900031,14:43,8:00 
2025-11-11 00:00:00,Chemotecnica Sa,HLBU-947389-0,10:53 Realizado,Contenedor,1,NSHEC250841564,10:53,8:00 
2025-11-11 00:00:00,Chemotecnica Sa,UACU-476120-0,10:53 Realizado,Contenedor,1,NSHEC250841564,10:53,8:00 
2025-11-11 00:00:00,Chemotecnica Sa,SEGU-909262-4,10:53 Realizado,Contenedor,1,NSHEC250841564,10:53,8:00 
2025-11-11 00:00:00,Bazar Del Mundo S.A.,GCXU-517785-6,17:05 Realizado,Bultos,1,ESHOE2507065,17:05,8:30 
2025-11-13 00:00:00,Aspee Monee,FFAU-118158-6,09:35 Realizado,Contenedor,1,HDE25-0900048,09:35,9:30 
2025-11-13 00:00:00,Aspee Monee,MSDU-548851-5,09:35 Realizado,Contenedor,1,TWLE25080188,09:35,9:30 
2025-11-13 00:00:00,Aspee Monee,HAMU-374607-1,09:35 Realizado,Contenedor,1,259942694,09:35,9:30 
2025-11-13 00:00:00,Aspee Monee,MSMU-778990-0,09:48 Realizado,Contenedor,1,,09:48,9:30 
2025-11-13 00:00:00,Mma Tex S.A.,EITU-317735-4,10:10 Realizado,Contenedor,1,XMF202500827A/B/C/D,10:10,8:30 
2025-11-13 00:00:00,Mma Tex S.A.,EGSU-638182-6,10:14 Realizado,Contenedor,1,,10:14,8:30 
2025-11-13 00:00:00,Juguetech Sa,CAJU-528720-2,10:21 Realizado,Contenedor,1,,10:21,9:00 
2025-11-13 00:00:00,Juguetech Sa,GAOU-795030-4,10:21 Realizado,Contenedor,1,,10:21,9:00 
2025-11-13 00:00:00,Sanyo Color Sa,MNBU-361141-3,10:27 Realizado,Pallets,1,258799444,10:27,8:30 
2025-11-13 00:00:00,Compañia Bulk S.A.,EMCU-852493-2,10:54 Realizado,Contenedor,1,HLCULBC1250951969,10:54,10:00
2025-11-13 00:00:00,Chemotecnica Sa,HLBU-900760-7,11:21 Realizado,Contenedor,1,260178868,11:21,8:00 
2025-11-13 00:00:00,Chemotecnica Sa,SEGU-911364-5,11:21 Realizado,Contenedor,1,260178868,11:21,8:00 
2025-11-13 00:00:00,Chemotecnica Sa,HLBU-903137-3,11:21 Realizado,Contenedor,1,260178868,11:21,8:00 
2025-11-13 00:00:00,Chemotecnica Sa,HLBU-977599-2,11:21 Realizado,Contenedor,1,260178868,11:21,8:00 
2025-11-13 00:00:00,Chemotecnica Sa,HLBU-928720-0,11:21 Realizado,Contenedor,1,260178868,11:21,8:00 
2025-11-13 00:00:00,Aspee Monee,MSDU-537569-5,14:20 Realizado,Contenedor,1,,14:20,9:30 
2025-11-13 00:00:00,Aceptyourdestiny Sa,EGHU-833111-6,15:27 Realizado,Rollos,1,HDE25-0800013,15:27,9:00 
2025-11-13 00:00:00,Jupam Sa,EGHU-964767-0,16:05 Realizado,Rollos,1,TWLE25070164,16:05,9:00 
2025-11-13 00:00:00,Domatel S. R. L.,MRSU-437768-4,16:05 Realizado,Contenedor,1,,16:05,9:30 
2025-11-13 00:00:00,Impacto Jean S.A.,EITU-917903-5,17:01 Realizado,Rollos,1,HDE25-0900012,17:01,9:30 
2025-11-13 00:00:00,Jupam Sa,EGHU-828720-3,17:41 Realizado,Contenedor,1,XMF202500827A/B/C/D,17:41,9:30 
2025-11-13 00:00:00,Mercovan Argentina S.A.,KOCU-404929-0,18:40 Realizado,Bultos,1,HDMUSELM09368000,18:40,9:00 
2025-11-14 00:00:00,Rueda Oeste S.A.,TRHU-538239-5,09:21 Realizado,Contenedor,1,,09:21,8:00 
2025-11-14 00:00:00,Grupo Simpa Sa,SEGU-600727-5,11:21 Realizado,Contenedor,1,NGP2684954,11:21,8:30 
2025-11-14 00:00:00,Arbrex Commercial Group Srl,MRKU-018061-0,11:34 Realizado,Bultos,1,TPSHNSG25086041,11:34,8:30 
2025-11-14 00:00:00,Arbrex Commercial Group Srl,NYKU-849833-1,11:34 Realizado,Bultos,1,TPYTNSG25086040,11:34,8:30 
2025-11-14 00:00:00,Arbrex Commercial Group Srl,TGHU-512782-3,11:34 Realizado,Bultos,1,SZX25080591,11:34,8:00 
2025-11-14 00:00:00,Arbrex Commercial Group Srl,MRKU-055666-8,11:34 Realizado,Bultos,1,TPSHNSG25096004,11:34,8:00 
2025-11-14 00:00:00,Mma Tex S.A.,ZCSU-787977-7,12:11 Realizado,Contenedor,1,,12:11,8:30 
2025-11-14 00:00:00,Mercovan Argentina S.A.,BMOU-426820-4,15:35 Realizado,Contenedor,1,,15:35,9:00 
2025-11-14 00:00:00,Lift Van Int. Co S.A,HLBU-351943-7,15:36 Realizado,Bultos,1,HLCUBSC250843478,15:36,8:30 
2025-11-14 00:00:00,Edelweiss Spedition Srl,TRLU-946205-4,16:23 Realizado,Bultos,1,HBG2023908,16:23,8:30 
2025-11-14 00:00:00,Lift Van Int. Co S.A,MSDU-474726-8,18:18 Realizado,Bultos,1,10899855,18:18,8:30 
2025-11-14 00:00:00,Mercovan Argentina S.A.,TCNU-963565-1,11:42 Realizado,Contenedor,1,,11:42,9:00 
2025-11-17 00:00:00,Tio Musa,OOCU-718635-1,13:54 Realizado,Contenedor,1,XMF202500827A/B/C/D,13:54,9:00 
2025-11-17 00:00:00,Tio Musa,CSNU-808862-0,13:54 Realizado,Contenedor,1,XMF202500827A/B/C/D,13:54,9:00 
2025-11-17 00:00:00,Tio Musa,CSNU-699332-1,13:54 Realizado,Contenedor,1,XMF202500827A/B/C/D,13:54,8:30 
2025-11-17 00:00:00,Tio Musa,CSNU-870227-7,13:54 Realizado,Contenedor,1,XMF202500827A/B/C/D,13:54,8:30 
2025-11-17 00:00:00,Tio Musa,CBHU-891352-2,13:54 Realizado,Contenedor,1,XMF202500827A/B/C/D,13:54,8:30 
2025-11-17 00:00:00,Mercovan Argentina S.A.,MSNU-183435-3,15:28 Realizado,Bultos,1,,15:28,8:30 
2025-11-17 00:00:00,Verisure Argentina S.A.,TRHU-337367-1,17:37 Realizado,Bultos,1,ZIMUNFA4374020,17:37,9:00 
2025-11-17 00:00:00,Sermat Sa,FCIU-415019-0,17:52 Realizado,Pallets,1,AWSL298363,17:52,9:00 
2025-11-17 00:00:00,Lift Van Int. Co S.A,SEKU-677686-5,18:59 Realizado,Contenedor,1,,18:59,8:00 
2025-11-18 00:00:00,Mma Tex S.A.,EGHU-844528-0,09:09 Realizado,Contenedor,1,,09:09,8:30 
2025-11-18 00:00:00,Grupo Simpa Sa,EISU-851561-4,09:48 Realizado,Contenedor,1,SZ25090293,09:48,8:00 
2025-11-18 00:00:00,Dmc Import Group S.R.L.,TRHU-678100-2,11:01 Realizado,Contenedor,1,HLCULIV20970473,11:01,8:30 
2025-11-20 00:00:00,Bicicletas Futura Sa,MSMU-792064-5,14:53 Realizado,Bultos,1,GILSH250700114,14:53,8:00 
2025-11-17 00:00:00,Lift Van Int. Co S.A,ONEU-572881-8,11:46 Realizado,Bultos,1,ONEYRICFGE591300,11:46,9:00 
2025-11-18 00:00:00,Verde Fuerte Srl,MRKU-056983-4,14:32 Realizado,Pallets,1,SEA30/2505-0044A,14:32,8:30 
2025-11-18 00:00:00,Glamtex S.A.,FFAU-263668-0,15:07 Realizado,Contenedor,1,,15:07,8:00 
2025-11-18 00:00:00,Xiadex Srl,MSDU-675093-3,15:41 Realizado,Contenedor,1,NGP2684954,15:41,8:30 
2025-11-19 00:00:00,Eien Sa,MSKU-122274-9,15:41 Realizado,Bultos,1,XMF202500827A/B/C/D,15:41,9:30 
2025-11-18 00:00:00,Lift Van Int. Co S.A,MSBU-412474-3,18:32 Realizado,Bultos,1,10899855,18:32,8:00 
2025-11-19 00:00:00,Grupo Simpa Sa,EGHU-949004-6,10:20 Realizado,Contenedor,1,SZ25090293,10:20,8:00 
2025-11-19 00:00:00,Rueda Oeste S.A.,CAAU-514348-8,10:21 Realizado,Contenedor,1,GILNB250900404,10:21,8:00 
2025-11-19 00:00:00,Fashion Concept,EISU-854643-0,10:20 Realizado,Contenedor,1,XMF202500827A/B/C/D,10:20,8:30 
2025-11-19 00:00:00,Fashion Concept,TGBU-698566-1,11:03 Realizado,Contenedor,1,,11:03,8:30 
2025-11-19 00:00:00,Shipy S.A.,HAMU-123166-8,12:10 Realizado,Contenedor,1,NGNT51061200,12:10,8:00 
2025-11-19 00:00:00,Shipy S.A.,HAMU-211274-5,12:10 Realizado,Contenedor,1,NGNT51061200,12:10,8:00 
2025-11-19 00:00:00,Shipy S.A.,HAMU-451385-5,12:10 Realizado,Contenedor,1,NGNT51061200,12:10,8:00 
2025-11-19 00:00:00,Shipy S.A.,UACU-533682-3,12:10 Realizado,Contenedor,1,NGNT51061200,12:10,8:00 
2025-11-19 00:00:00,Shipy S.A.,TCLU-894260-9,12:10 Realizado,Contenedor,1,NGNT51061200,12:10,8:00 
2025-11-19 00:00:00,Mercovan Argentina S.A.,SEGU-104461-4,12:13 Realizado,Bultos,1,ONEYRICFDJ895300,12:13,8:00 
2025-11-19 00:00:00,Mibeda S.A.,CAAU-574787-3,12:25 Realizado,Contenedor,1,GILNB250900404,12:25,9:30 
2025-11-19 00:00:00,Mibeda S.A.,EGHU-941701-9,12:25 Realizado,Contenedor,1,GILNB250900404,12:25,9:30 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066046-4,12:10 Realizado,Contenedor,1,HDE25-0900048,12:10,8:30 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066053-0,12:10 Realizado,Contenedor,1,HDE25-0900048,12:10,8:30 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066051-0,12:10 Realizado,Contenedor,1,HDE25-0900048,12:10,8:30 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066038-2,12:10 Realizado,Contenedor,1,HDE25-0900048,12:10,8:00 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066048-5,12:10 Realizado,Contenedor,1,HDE25-0900048,12:10,8:30 
2025-11-19 00:00:00,Pelama Chubut S.A.,HAMU-310826-7,13:34 Realizado,Bultos,1,HLCULIV20970473,13:34,8:00 
2025-11-19 00:00:00,Aceptyourdestiny Sa,CAAU-519771-4,15:23 Realizado,Rollos,1,HDE25-0800036,15:23,8:30 
2025-11-19 00:00:00,Noah Servicess.R.L.,MRKU-090413-0,15:23 Realizado,Bultos,1,260250102,15:23,9:30 
2025-11-14 00:00:00,Mercovan Argentina S.A.,TRLU-751167-4,15:29 Realizado,Contenedor,1,,15:29,9:00 
2025-11-20 00:00:00,Industrias Saladillo S.A.,TLLU-496318-1,10:25 Realizado,Pallets,1,DEDUS0000032493,10:25,8:00 
2025-11-20 00:00:00,Grupo Simpa Sa,ONEU-665837-7,11:23 Realizado,Bultos,1,252106593A,11:23,8:00 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066041-7,11:23 Realizado,Contenedor,1,NGNT51061200,11:23,8:00 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066045-9,11:23 Realizado,Contenedor,1,NGNT51061200,11:23,8:00 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066049-0,11:23 Realizado,Contenedor,1,NGNT51061200,11:23,8:00 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066052-5,11:23 Realizado,Contenedor,1,NGNT51061200,11:23,8:00 
2025-11-20 00:00:00,Shipy S.A.,CIMU-066047-0,11:23 Realizado,Contenedor,1,NGNT51061200,11:23,8:00 
2025-11-20 00:00:00,Arbrex Commercial Group Srl,BMOU-310126-0,12:24 Realizado,Bultos,1,SZX25080592A,12:24,9:30 
2025-11-20 00:00:00,Arbrex Commercial Group Srl,UETU-811590-2,12:25 Realizado,Bultos,1,TPYTNSG25086039A/B,12:25,9:30 
2025-11-20 00:00:00,Arbrex Commercial Group Srl,UETU-811719-2,12:24 Realizado,Bultos,1,TPYTNSG25086039A,12:24,10:00
2025-11-20 00:00:00,Raisvic S.R.L.,JXLU-457680-1,14:45 Realizado,Contenedor,1,XMF202500827A/B/C/D,14:45,10:00
2025-11-20 00:00:00,Mma Tex S.A.,EITU-940162-5,14:45 Realizado,Contenedor,1,,14:45,10:00
2025-11-20 00:00:00,Glamtex S.A.,CARU-998701-7,14:46 Realizado,Contenedor,1,SZ25090293,14:46,10:00
2025-11-20 00:00:00,Edelweiss Spedition Srl,TGHU-508972-3,17:15 Realizado,Bultos,1,HBG2023908,17:15,8:30 
2025-11-19 00:00:00,Mercovan Argentina S.A.,UACU-858783-8,17:23 Realizado,Bultos,1,HLCUALG250800101,17:23,8:00 
2025-11-20 00:00:00,Lift Van Int. Co S.A,HAMU-421206-5,18:14 Realizado,Bultos,1,HLCUME3250841765,18:14,9:30 
2025-11-25 00:00:00,Italbo S.R.L.,HMMU-625167-8,09:15 Realizado,Contenedor,1,,09:15,8:30 
2025-11-25 00:00:00,Rueda Oeste S.A.,KOCU-486712-5,09:15 Realizado,Contenedor,1,IBC1402813,09:15,8:30 
2025-11-25 00:00:00,Grupo Simpa Sa,TRHU-401559-0,10:34 Realizado,Contenedor,1,NGP2684954,10:34,8:00 
2025-11-25 00:00:00,Grupo Simpa Sa,KOCU-503851-4,10:52 Realizado,Contenedor,1,NGP2684954,10:52,8:30 
2025-11-25 00:00:00,Grupo Simpa Sa,ONEU-527516-2,10:59 Realizado,Bultos,1,252106593B,10:59,8:00 
2025-11-25 00:00:00,Chelatex Sas,EGSU-132305-1,14:29 Realizado,Rollos,1,GILNB250800701,14:29,8:00 
2025-11-25 00:00:00,Jupam Sa,FSCU-963567-6,14:48 Realizado,Contenedor,1,,14:48,8:00 
2025-11-25 00:00:00,Lift Van Int. Co S.A,PCIU-189163-0,15:08 Realizado,Bultos,1,HLCUBKK250866818,15:08,8:00 
2025-11-26 00:00:00,Lift Van Int. Co S.A,FANU-373380-0,15:09 Realizado,Bultos,1,HLUSPIL250811418,15:09,8:00 
2025-11-26 00:00:00,Macarena Jacqueline Bonifacio,SUDU-874616-6,17:55 Realizado,Bultos,1,XMF202500917A/B/C,17:55,9:30 
2025-11-25 00:00:00,Lift Van Int. Co S.A,MRKU-655019-0,15:48 Realizado,Bultos,1,721052693,15:48,9:00 
2025-11-25 00:00:00,Edelweiss Spedition Srl,UACU-838445-0,17:04 Realizado,Bultos,1,HLCUHAM250893710,17:04,8:30 
2025-11-26 00:00:00,Dmc Import Group S.R.L.,BMOU-521649-0,09:21 Realizado,Contenedor,1,NBOE25018148,09:21,8:00 
2025-11-26 00:00:00,Dmc Import Group S.R.L.,EMCU-843139-9,09:40 Realizado,Contenedor,1,NBOE25018148,09:40,8:00 
2025-11-26 00:00:00,Grupo Simpa Sa,ZCSU-695919-0,10:36 Realizado,Contenedor,1,IBC1402813,10:36,8:30 
2025-11-26 00:00:00,Grupo Simpa Sa,ZCSU-686874-1,10:36 Realizado,Contenedor,1,IBC1402813,10:36,8:30 
2025-11-26 00:00:00,Grupo Simpa Sa,BMOU-526295-7,10:36 Realizado,Contenedor,1,IBC1402813,10:36,8:30 
2025-11-26 00:00:00,Grupo Simpa Sa,ZCSU-793991-6,10:36 Realizado,Contenedor,1,IBC1402813,10:36,8:30 
2025-11-26 00:00:00,Grupo Simpa Sa,TRHU-834831-0,10:36 Realizado,Contenedor,1,IBC1402813,10:36,8:30 
2025-11-26 00:00:00,Grupo Simpa Sa,TGBU-624791-9,10:36 Realizado,Contenedor,1,IBC1402813,10:36,8:30 
2025-11-26 00:00:00,Hogar Total S.A.,FFAU-661507-3,11:22 Realizado,Contenedor,1,,11:22,9:00 
2025-11-26 00:00:00,Hogar Total S.A.,TRHU-702429-8,11:22 Realizado,Contenedor,1,,11:22,9:00 
2025-11-26 00:00:00,Hogar Total S.A.,TRHU-700769-1,11:22 Realizado,Contenedor,1,,11:22,9:00 
2025-11-26 00:00:00,Hogar Total S.A.,ONEU-651056-4,11:22 Realizado,Contenedor,1,,11:22,9:00 
2025-11-26 00:00:00,Hogar Total S.A.,ONEU-111863-2,11:22 Realizado,Contenedor,1,,11:22,9:00 
2025-11-26 00:00:00,Grupo Simpa Sa,MSDU-808675-7,11:35 Realizado,Contenedor,1,SZ25090293,11:35,9:00 
2025-11-26 00:00:00,Grupo Simpa Sa,TCNU-371130-6,11:35 Realizado,Contenedor,1,SZ25090293,11:35,8:00 
2025-11-26 00:00:00,Grupo Simpa Sa,BSIU-994099-7,11:38 Realizado,Contenedor,1,NBFC2509104,11:38,8:00 
2025-11-26 00:00:00,E A Balbi E Hijos S A,MEDU-793604-1,12:32 Realizado,Contenedor,1,NBFC2509104,12:32,10:00
2025-11-26 00:00:00,E A Balbi E Hijos S A,FDCU-020447-3,12:32 Realizado,Contenedor,1,NBFC2509104,12:32,10:00
2025-11-26 00:00:00,Luial Sa,APHU-682987-0,14:27 Realizado,Contenedor,1,,14:27,9:30 
2025-11-26 00:00:00,Alami Flejes De Precision Srl,TCLU-742380-4,15:19 Realizado,Bultos,1,S04813307,15:19,8:00 
2025-11-26 00:00:00,Lift Van Int. Co S.A,HLXU-110708-4,18:47 Realizado,Bultos,1,HLCUBSC2508BXSF9,18:47,8:00 
2025-11-27 00:00:00,Bazar Y Cia Sa,CSNU-191307-2,09:27 Realizado,Contenedor,1,,09:27,8:30 
2025-11-27 00:00:00,Sk Distributors S.R.L.,MRKU-042415-2,09:30 Realizado,Contenedor,1,IBC1402813,09:30,8:30 
2025-11-27 00:00:00,Bisora Group Sa,MSNU-857895-2,12:05 Realizado,Contenedor,1,,12:05,9:30 
2025-11-27 00:00:00,Grupo Leal-Tex S.R.L.,BSIU-803397-0,12:04 Realizado,Rollos,1,GILSH250800033,12:04,9:00 
2025-11-27 00:00:00,E A Balbi E Hijos S A,EITU-940412-0,12:09 Realizado,Contenedor,1,NBOE25018148,12:09,9:30 
2025-11-27 00:00:00,Lift Van Int. Co S.A,CMAU-246743-1,14:16 Realizado,Bultos,1,GHC0319892,14:16,8:00 
2025-11-27 00:00:00,Aceptyourdestiny Sa,FYCU-717458-3,15:11 Realizado,Contenedor,1,HLCULIV20970473,15:11,8:30 
2025-11-27 00:00:00,Outdoors Solutions S.R.L.,MSMU-606035-9,15:57 Realizado,Cajas,1,SYNNGB25SE090264,15:57,8:30 
2025-11-27 00:00:00,Grupo Simpa Sa,FANU-319227-0,17:07 Realizado,Bultos,1,MEX250000339,17:07,9:30 
2025-11-27 00:00:00,Mazon Textil Sa,UACU-583731-6,17:38 Realizado,Contenedor,1,IBC1402813,17:38,9:30 
2025-11-27 00:00:00,Mazon Textil Sa,MEDU-764152-3,17:38 Realizado,Contenedor,1,NGP2684954,17:38,9:00 
2025-11-27 00:00:00,Juguetech Sa,GAOU-786573-2,17:45 Realizado,Contenedor,1,260971505,17:45,9:30 
2025-11-27 00:00:00,Arbrex Commercial Group Srl,ZCSU-266722-4,19:42 Realizado,Bultos,1,SZX25090638,19:42,8:30 
2025-11-27 00:00:00,Unidos Import Sa,TRHU-863430-9,21:12 Realizado,Contenedor,1,,21:12,9:30 
2025-11-27 00:00:00,Lift Van Int. Co S.A,CXDU-205132-7,21:29 Realizado,Bultos,1,ONEYRICFGU423900,21:29,8:00 
2025-11-27 00:00:00,Lift Van Int. Co S.A,TXGU-843102-3,21:29 Realizado,Bultos,1,SSZ124291RCS,21:29,8:00 
2025-11-27 00:00:00,Fedtex S.R.L,TRHU-690734-3,21:29 Realizado,Contenedor,1,IBC1402813,21:29,9:00 
2025-11-28 00:00:00,Sk Distributors S.R.L.,DFSU-434168-9,09:37 Realizado,Contenedor,1,TCSZ2509516,09:37,8:00 
2025-11-28 00:00:00,Penta Cargo S.R.L.,MRKU-654635-3,10:18 Realizado,Bultos,1,260971505,10:18,9:00 
2025-11-28 00:00:00,Chemotecnica Sa,OOCU-485248-0,10:17 Realizado,Contenedor,1,MSLOG-ES25100084AA,10:17,8:00 
2025-11-28 00:00:00,Chemotecnica Sa,CCLU-521320-6,10:17 Realizado,Contenedor,1,MSLOG-ES25100084AA,10:17,8:00 
2025-11-28 00:00:00,Pampatex S.A.S.,TCKU-373822-0,10:26 Realizado,Contenedor,1,260971505,10:26,10:00
2025-11-28 00:00:00,Grupo Simpa Sa,KOCU-495359-0,11:02 Realizado,Contenedor,1,HDE25-0900012,11:02,8:00 
2025-11-28 00:00:00,Grupo Simpa Sa,EGSU-319291-6,11:16 Realizado,Contenedor,1,,11:16,8:00 
2025-11-28 00:00:00,Geo Logistics Argentina S.R.L.,ECMU-555623-7,11:17 Realizado,Bultos,1,SHZ7554986,11:17,8:30 
2025-11-28 00:00:00,Chemotecnica Sa,MRKU-468589-5,11:45 Realizado,Bultos,1,258864458,11:45,8:30 
2025-11-28 00:00:00,Chemotecnica Sa,MRKU-004540-0,11:45 Realizado,Bultos,1,258864458,11:45,8:30 
2025-11-28 00:00:00,Grupo Rsm Srl,MRSU-718080-5,15:21 Realizado,Bultos,1,259607224,15:21,9:30 
2025-11-28 00:00:00,Glamtex S.A.,MSMU-505129-1,15:59 Realizado,Contenedor,1,SZ25090293,15:59,9:00 
2025-11-28 00:00:00,Lift Van Int. Co S.A,TCLU-414582-3,18:47 Realizado,Bultos,1,HLCUME3250904035,18:47,9:30 
2025-12-01 00:00:00,Linkage Intertrade Srl,MNBU-427655-7,21:58 Realizado,Bultos,1,SZE250900051,21:58,8:30 
2025-12-01 00:00:00,Linkage Intertrade Srl,MNBU-904429-8,21:58 Realizado,Bultos,1,SZE250900051,21:58,8:30 
2025-12-01 00:00:00,Linkage Intertrade Srl,MNBU-412574-0,21:58 Realizado,Bultos,1,SZE250900051,21:58,8:30 
2025-12-01 00:00:00,Linkage Intertrade Srl,MNBU-333946-0,21:58 Realizado,Bultos,1,SZE250900051,21:58,8:30 
2025-12-01 00:00:00,Shipy S.A.,FANU-316668-7,10:51 Realizado,Contenedor,1,TCSZ2509516,10:51,9:00 
2025-12-01 00:00:00,Shipy S.A.,FANU-373528-0,10:51 Realizado,Contenedor,1,TCSZ2509516,10:51,9:00 
2025-12-01 00:00:00,Shipy S.A.,HAMU-346776-0,10:51 Realizado,Contenedor,1,TCSZ2509516,10:51,9:00 
2025-12-01 00:00:00,Shipy S.A.,SKIU-911639-1,10:51 Realizado,Contenedor,1,TCSZ2509516,10:51,9:00 
2025-12-01 00:00:00,Mercovan Argentina S.A.,TRHU-326910-0,11:32 Realizado,Bultos,1,DXB0970509,11:32,8:00 
2025-12-01 00:00:00,Shipy S.A.,FANU-199270-9,12:34 Realizado,Contenedor,1,TCSZ2509516,12:34,9:00 
2025-12-01 00:00:00,Shipy S.A.,HAMU-296578-0,12:34 Realizado,Contenedor,1,TCSZ2509516,12:34,9:00 
2025-12-01 00:00:00,Berkma S.A.,SEKU-641605-1,12:34 Realizado,Contenedor,1,IBC1402813,12:34,9:30 
2025-12-01 00:00:00,Shipy S.A.,FCIU-710625-2,12:34 Realizado,Contenedor,1,IBC1402813,12:34,9:30 
2025-12-01 00:00:00,Fenisan S.A.,GAOU-687825-2,12:33 Realizado,Contenedor,1,,12:33,9:30 
2025-12-01 00:00:00,Oriental Suppy Chain Company Srl,UETU-802574-8,12:35 Realizado,Bultos,1,258917175,12:35,8:30 
2025-12-01 00:00:00,Chelatex Sas,CRSU-902973-7,14:55 Realizado,Contenedor,1,MSLOG-ES25100084AA,14:55,9:00 
2025-12-01 00:00:00,Aspee Monee,MSUN-606777-9,15:03 Realizado,Contenedor,1,,15:03,9:00 
2025-12-01 00:00:00,Oriental Supply Chain Company Srl,UETU-802574-8,12:35 Realizado,Bultos,1,258917175,12:35,8:30 
2025-12-02 00:00:00,Noah Servicess.R.L.,MRKU-105602-9,16:20 Realizado,Bultos,1,259557782,16:20,9:30 
2025-12-01 00:00:00,Refractarios Argentinos Saicm,MRSU-022489-8,17:51 Realizado,Pallets,1,MSLOG-ES25100084AA,17:51,8:00 
2025-12-01 00:00:00,Refractarios Argentinos Saicm,TEMU-050721-7,17:51 Realizado,Pallets,1,MSLOG-ES25100084AA,17:51,8:00 
2025-12-01 00:00:00,Lift Van Int. Co S.A,HLBU-105720-0,19:00 Realizado,Bultos,1,HLCUBS2510BIER6,19:00,8:00 
2025-12-01 00:00:00,Lift Van Int. Co S.A,MRKU-833382-4,19:00 Realizado,Bultos,1,SJOARBUE250059,19:00,8:00 
2025-12-01 00:00:00,Aspee Monee,MSMU-510642-9,19:06 Realizado,Contenedor,1,,19:06,9:30 
2025-12-02 00:00:00,Corona Insumos Srl,HMMU-404357-2,14:03 Realizado,Contenedor,1,,14:03,8:00 
2025-12-02 00:00:00,Aspee Monee,SEKU-630827-3,14:03 Realizado,Contenedor,1,,14:03,8:30 
2025-12-02 00:00:00,Noah Servicess.R.L.,GAOU-702897-3,14:08 Realizado,Bultos,1,IBC1402813,14:08,9:30 
2025-11-27 00:00:00,Poka S.A.,TEMU-637654-1,14:08 Realizado,Contenedor,1,,14:08,9:00 
2025-12-02 00:00:00,Lift Van Int. Co S.A,UACU-399808-1,14:37 Realizado,Contenedor,1,COSU6427000360,14:37,8:30 
2025-12-02 00:00:00,Shipy S.A.,BMOU-663949-6,14:37 Realizado,Contenedor,1,IBC1402813,14:37,8:00 
2025-12-02 00:00:00,Shipy S.A.,FANU-144831-5,14:37 Realizado,Contenedor,1,IBC1402813,14:37,8:00 
2025-12-02 00:00:00,Shipy S.A.,HAMU-199544-0,14:37 Realizado,Contenedor,1,IBC1402813,14:37,8:00 
2025-12-02 00:00:00,Berkma S.A.,CIMU-066025-3,17:33 Realizado,Contenedor,1,,17:33,8:00 
2025-12-02 00:00:00,Berkma S.A.,CIMU-066026-9,17:33 Realizado,Contenedor,1,,17:33,8:00 
2025-12-02 00:00:00,Berkma S.A.,CIMU-066027-4,17:33 Realizado,Contenedor,1,,17:33,8:00 
2025-12-02 00:00:00,Refractarios Argentinos Saicm,CSLU-209338-7,17:33 Realizado,Pallets,1,HAMS25569472,17:33,8:00 
2025-12-02 00:00:00,Juguetech Sa,MRSU-865395-0,17:33 Realizado,Contenedor,1,260971505,17:33,8:30 
2025-12-03 00:00:00,Grupo Rsm Srl,MRKU-057985-3,11:21 Realizado,Bultos,1,260858208,11:21,8:30 
2025-12-03 00:00:00,Oriental Supply Chain Company Srl,TLLU-482954-7,11:21 Realizado,Bultos,1,ONEYNB5BEEQ08600,11:21,8:30 
2025-12-03 00:00:00,Lift Van Int. Co S.A,HLXU-112415-8,12:32 Realizado,Contenedor,1,HLCULIV20970473,12:32,8:00 
2025-12-03 00:00:00,Berkma S.A.,HAMU-408685-6,12:34 Realizado,Contenedor,1,IBC1402813,12:34,8:00 
2025-12-03 00:00:00,Berkma S.A.,HAMU-238583-7,12:33 Realizado,Contenedor,1,TCSZ2509516,12:33,8:00 
2025-12-03 00:00:00,Berkma S.A.,HLXU-835076-9,12:34 Realizado,Contenedor,1,IBC1402813,12:34,8:00 
2025-12-03 00:00:00,Berkma S.A.,TLLU-537377-0,12:34 Realizado,Contenedor,1,IBC1402813,12:34,8:00 
2025-12-03 00:00:00,Mercovan Argentina S.A.,MSBU-274370-7,12:33 Realizado,Bultos,1,MEDUOF833539,12:33,9:30 
2025-12-03 00:00:00,Zlotogora Hugo Y Zlotogora Andres,TLLU-253521-9,14:56 Realizado,Contenedor,1,,14:56,8:00 
