Dia,Cliente,Contenedor,Volumen,Precinto,Observaciones,Estado,e-tally
2026-01-13,Sam Log S.R.L.,CSNU-124712-4,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28358
2026-01-13,Sam Log S.R.L.,CSLU-163402-3,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28357
2026-01-13,Sam Log S.R.L.,CSNU-213018-0,0,---,TRP   15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28356
2026-01-13,Sam Log S.R.L.,OOCU-061285-6,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28359
2026-01-13,Sam Log S.R.L.,CSNU-157360-3,0,---,TRP   15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28360
2026-01-14,Smart Trading S.A.S,TGBU-219288-6,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28338
2026-01-14,Smart Trading S.A.S,DFSU-142998-7,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28339
2026-01-14,Smart Trading S.A.S,DFSU-184788-4,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28342
2026-01-14,Smart Trading S.A.S,APZU-397124-6,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28343
2026-01-14,Forestal Y Ganadera ...,FFAU-155596-3,0,---,EXOLGAN   13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28365
2026-01-14,Forestal Y Ganadera ...,MEDU-783858-0,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28366
2026-01-14,Smart Trading S.A.S,TGCU-207179-0,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28340
2026-01-14,Smart Trading S.A.S,TCKU-142563-3,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28341
2026-01-14,Seaside Logistic Sa,CAIU-690200-4,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28367
2026-01-15,Litoral Citrus S A,TEMU-185780-0,0,---,TERMINAL 4   09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28361
2026-01-15,Forestal Bosques Del...,CICU-690193-3,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28363
2026-01-15,Forestal Bosques Del...,GAOU-705320-9,0,---,TERMINAl 4  13hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28364
2026-01-15,Lift Van Int. Co S.A,FBIU-004410-0,0,---,terminal 4  19hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28371
2026-01-15,Hdv Leather S.R.L.,TCKU-759548-9,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28354
2026-01-15,Hdv Leather S.R.L.,TCKU-757815-7,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28355
2026-01-15,Bymar Transforwardin...,             ,0,---,CON PERROS,Pendiente,
2026-01-16,Lift Van Int. Co S.A,TCLU-328606-7,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28370
2026-01-16,Impulso Textil Srl,SEGU-442526-0,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28368
2026-01-16,Bymar Transforwardin...,MSNU-869617-4,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28375
2026-01-16,Bymar Transforwardin...,MSMU-587153-6,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28376
2026-01-19,Lawter Argentina S.A...,ZCSU-798668-8,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28373
2026-01-19,Lawter Argentina S.A...,GAOU-706452-2,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28374
2026-01-19,Lawter Argentina S.A...,CAAU-956086-0,0,---,TEMRINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28384
2026-01-20,Medical Foam S.R.L.,MRKU-060333-2,0,---,TERMINAL  4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28386
2026-01-20,Aniceto Gomez Sa,GCXU-521350-5,0,---,EXOLGAN   13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28387
2026-01-21,Henn Y Cia S.R.L.,MSKU-868050-6,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28385
2026-01-21,Henn Y Cia S.R.L.,TRHU-888712-2,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28400
2026-01-21,Henn Y Cia S.R.L.,SEGU-432850-6,0,---,TRP   15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28401
2026-01-21,Henn Y Cia S.R.L.,UETU-554606-4,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28403
2026-01-21,Henn Y Cia S.R.L.,TCKU-624743-1,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28402
2026-01-21,Henn Y Cia S.R.L.,TCKU-760395-9,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28404
2026-01-21,Lift Van Int. Co S.A,             ,0,---,EXPO TERRESTRE,Pendiente,
2026-01-22,Litoral Citrus S A,DFSU-269426-5,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28388
2026-01-22,Hdv Leather S.R.L.,CAAU-640718-4,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28382
2026-01-22,Hdv Leather S.R.L.,TCLU-512590-3,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28383
2026-01-22,Hdv Leather S.R.L.,TCNU-588707-0,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28377
2026-01-22,Hdv Leather S.R.L.,AMFU-887337-6,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28380
2026-01-22,Hdv Leather S.R.L.,TRHU-630884-9,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28381
2026-01-22,Hdv Leather S.R.L.,MRSU-542159-1,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28378
2026-01-22,Hdv Leather S.R.L.,MRKU-539133-9,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28379
2026-01-22,Pelama Chubut S.A.,OOCU-043165-2,0,---,TRP    15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28372
2026-01-22,Minera Santa Rita Sr...,MRKU-083792-1,0,---,TERMINAL  4  09hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28395
2026-01-22,Minera Santa Rita Sr...,MRKU-013038-0,0,---,TERMINAL 4   09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28396
2026-01-22,Minera Santa Rita Sr...,MRKU-088981-7,0,---,TERMINAL 4  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28397
2026-01-22,Minera Santa Rita Sr...,MRKU-104139-5,0,---,TERMINAL 4  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28398
2026-01-22,Minera Santa Rita Sr...,MRKU-063254-1,0,---,TERMINAL 4  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28399
2026-01-22,Especialidades Agrop...,MSMU-469131-3,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28392
2026-01-22,Especialidades Agrop...,MSMU-855476-7,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28393
2026-01-22,Especialidades Agrop...,MSMU-805017-5,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28394
2026-01-22,Capilatis S.A.,TCNU-538192-3,0,---,MULTIMODAL  CHILE,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28414
2026-01-22,Capilatis S.A.,CMAU-878043-8,0,---,MULTIMODAL  CHILE,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28415
2026-01-23,Lift Van Int. Co S.A,UACU-850591-1,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28389
2026-01-23,Lift Van Int. Co S.A,HLBU-179944-7,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28390
2026-01-23,Henn Y Cia S.R.L.,HAMU-208752-9,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28410
2026-01-23,Henn Y Cia S.R.L.,HLBU-207277-1,0,---,EXOLGAN   13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28411
2026-01-23,Henn Y Cia S.R.L.,HLBU-340704-1,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28412
2026-01-23,Henn Y Cia S.R.L.,TXGU-681433-7,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28413
2026-01-23,Iconic Auto Sports S...,UACU-851832-8,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28422
2026-01-23,Lift Van Int. Co S.A,MSCU-485002-0,0,---,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28420
2026-01-26,Mader Zu S.R.L.,CSNU-833047-8,0,---,TRP 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28405
2026-01-26,Mader Zu S.R.L.,TRHU-473619-6,0,---,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28407
2026-01-26,Mader Zu S.R.L.,CSNU-728234-9,0,---,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28406
2026-01-26,Mader Zu S.R.L.,CSNU-624873-5,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28409
2026-01-26,Norfor Sa,TLLU-855832-0,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28408
2026-01-26,Lift Van Int. Co S.A,GESU-693898-8,0,---,EXOLGAN  19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28423
2026-01-27,Minera Santa Rita Sr...,MRKU-524459-6,0,---,TERMINAL 4   01AM 28/01,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28428
2026-01-27,Minera Santa Rita Sr...,MRKU-047423-5,0,---,TERMINAL 4  01AM  28/01,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28427
2026-01-28,Lawter Argentina S.A...,PCIU-911576-2,0,---,TRP          15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28426
2026-01-28,Lawter Argentina S.A...,PCIU-888259-0,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28424
2026-01-28,Lawter Argentina S.A...,PCIU-899996-7,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28425
2026-01-28,Henn Y Cia S.R.L.,TCNU-296383-3,0,---,TRP   17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28429
2026-01-28,Henn Y Cia S.R.L.,TGBU-415997-4,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28431
2026-01-28,Henn Y Cia S.R.L.,FSCU-880863-2,0,---,TRP   17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28430
2026-01-28,Henn Y Cia S.R.L.,TGHU-899206-5,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28432
2026-01-28,Henn Y Cia S.R.L.,CMAU-490174-2,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28434
2026-01-29,Mercovan Argentina S...,HLXU-537691-8,0,---,EXOLGAN  10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28435
2026-01-29,Minera Santa Rita Sr...,MSKU-508386-8,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28462
2026-01-29,Borax Argentina S A,MRKU-725674-4,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28436
2026-01-29,Borax Argentina S A,TCLU-391556-0,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28437
2026-01-29,Lawter Argentina S.A...,ZCSU-751648-9,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28433
2026-01-29,Lawter Argentina S.A...,ZCSU-721937-2,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28419
2026-01-29,Lawter Argentina S.A...,ZCSU-776269-3,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28416
2026-01-29,Lawter Argentina S.A...,ZCSU-708636-7,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28417
2026-01-29,Lawter Argentina S.A...,TRHU-848770-1,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28418
2026-01-29,Mercovan Argentina S...,UACU-414838-0,0,---,terminal 4  09hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28438
2026-01-29,Mercovan Argentina S...,BMOU-144415-1,0,---,terminal 4  13hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28439
2026-01-29,Henn Y Cia S.R.L.,TCNU-383410-5,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28445
2026-01-29,Henn Y Cia S.R.L.,TIIU-473022-8,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28446
2026-01-29,Henn Y Cia S.R.L.,CMAU-765366-0,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28447
2026-01-29,Henn Y Cia S.R.L.,TIIU-538452-0,0,---,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28448
2026-01-29,Pelama Chubut S.A.,ONEU-253719-2,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28444
2026-01-29,Seaside Logistic Sa,MEDU-287565-8,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28449
2026-01-29,Lawter Argentina S.A...,PCIU-843852-3,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28458
2026-01-29,Lawter Argentina S.A...,HPCU-426583-1,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28459
2026-01-29,Lawter Argentina S.A...,PCIU-893831-8,0,---,TRP  19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28460
2026-01-29,Maringa Maderas Sa,FANU-186328-1,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28461
2026-01-29,Lawter Argentina S.A...,PCIU-893831-8,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28460
2026-01-29,Lawter Argentina S.A...,PCIU-898665-6,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28442
2026-01-29,Lawter Argentina S.A...,PCIU-909321-5,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28441
2026-01-29,Lawter Argentina S.A...,PCIU-901789-5,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28440
2026-01-29,Lawter Argentina S.A...,PCIU-870023-2,0,---,TRP  19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28443
2026-01-30,Lift Van Int. Co S.A,UACU-390020-9,0,---,exolgan  10hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28475
2026-01-30,Termoplasticos Del S...,HLBU-263665-5,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28490
2026-01-30,Termoplasticos Del S...,HLBU-381253-2,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28491
2026-01-30,Termoplasticos Del S...,FCIU-656580-6,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28492
2026-01-30,Termoplasticos Del S...,CAAU-234253-1,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28493
2026-01-30,Termoplasticos Del S...,BMOU-141469-2,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28494
2026-01-30,Hdv Leather S.R.L.,CAAU-834577-5,0,---,EXOLGAN   13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28450
2026-01-30,Hdv Leather S.R.L.,MSNU-527147-4,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28451
2026-01-30,Funcke Maritime Sa,MIEU-306021-8,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28477
2026-01-30,Refractarios Argenti...,TIIU-232143-1,0,---,TERMINAL 4   13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28457
2026-01-30,Refractarios Argenti...,TCKU-127969-4,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28467
2026-01-30,Lift Van Int. Co S.A,TGHU-515945-6,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28454
2026-01-30,Lift Van Int. Co S.A,UACU-851591-0,0,---,EXOLGAN  19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28452
2026-01-30,Lift Van Int. Co S.A,HLXU-121871-9,0,---,EXOLGAN  19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28453
2026-01-30,Alami Flejes De Prec...,TRHU-181712-3,0,---,TERMINAL 4   19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28469
2026-01-30,Lawter Argentina S.A...,MRKU-038225-2,0,---,MULTIMODAL CHILE,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28484
2026-01-30,Lawter Argentina S.A...,MRKU-021504-4,0,---,MULTIMODAL CHILE,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28485
2025-12-12,Manufactura Los Ande...,HLBU-146035-0,0,******************  ,EXOLGAN  10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28063
2025-12-16,Chaguar Sociedad Ano...,MSBU-258929-5,30,                    ,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28092
2026-02-02,Minera Santa Rita Sr...,PCIU-941197-5,0,**********          ,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28495
2026-02-02,Mader Zu S.R.L.,CSLU-628879-3,0,***********         ,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28463
2026-02-02,Mader Zu S.R.L.,TGBU-869413-5,0,************        ,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28464
2026-02-02,Mader Zu S.R.L.,TCKU-780966-2,0,                    ,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28465
2026-02-02,Laharrague Chodorge ...,RFCU-500282-4,0,K1265008            ,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28466
2026-02-02,Laharrague Chodorge ...,TXGU-526907-4,0,K1265014            ,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28468
2026-02-02,Mader Zu S.R.L.,TEMU-830381-6,0,**********          ,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28476
2026-02-02,Isischu Srl,CMAU-669055-1,0,R8689926            ,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28455
2026-02-02,Isischu Srl,WBPU-705358-4,0,K1267087            ,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28456
2026-02-02,Carpal Sa,UETU-652149-8,0,***************     ,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28483
2026-02-02,Henn Y Cia S.R.L.,BSIU-800754-4,0,***********         ,TRP   17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28486
2026-02-02,Henn Y Cia S.R.L.,BSIU-974900-2,0,***********         ,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28487
2026-02-02,Henn Y Cia S.R.L.,PCIU-913467-5,0,******************  ,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28488
2026-02-02,Henn Y Cia S.R.L.,PCIU-918325-8,0,**************      ,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28489
2026-02-02,Henn Y Cia S.R.L.,FFAU-433268-6,0,K1267082            ,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28478
2026-02-02,Henn Y Cia S.R.L.,CMAU-882174-8,0,K1267078            ,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28479
2026-02-02,Henn Y Cia S.R.L.,DRYU-971595-0,0,K1267061            ,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28480
2026-02-02,Henn Y Cia S.R.L.,CMAU-857045-2,0,K1267090            ,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28481
